BOARD 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10:40-12:20,,MK/FL,,BA,,AL,,YT,,GP,,,20:40-22:20,,DE,,BA,,BE,,BL,,AN,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BA,,
,12:20-14:00,,MI,,BE,,DE,,AK,,BL,,,22:20-24:00,,AK,,AL,,MI,,MK/FL,,GP,,,,,AL,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BL,,
,14:00-15:40,,YT,,MK/FL,,GP,,BA,,AL,,,00:00-03:00,,YT,,AI,,AL,,GP,,00:00-00:30,,,,,DE,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,15:40-17:20,,AK,,BL,,MI,,BE,,DE,,,03:00-05:30,,BA,,DE,,,,,,,,,,,YT,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FL,,
,17:20-19:00,,BA,,YT,,MK/FL,,AL,,GP,,,05:30-06:00,,BL,,AN,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,İZN/MZRT/RPR,,,AI,AN,,,,,,,,,06:00-07:00,,,,,,MK/FL,,BE,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,07:00-08:00,,,,,,,,,,(GND N),,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,08:00-09:00,,MK/FL,,BL,,AL,,MI,,GP,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,İZN/MZRT/RPR,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13.06.2025 GÜNDÜZ,,,,,,,,,,,,,14.06.2025 GECE,,,,,,,,,,,,,,,GP,,
,,,C/D,,WEST,,GND,,EAST,,SUP,,,,,CLDV/SUP,,WEST,,EAST,,GND S,,GND N,,,,,AI,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AK,,
,09:00-10:40,,BA,,AL,,MK/FL,,MI,,GP,,,19:00-21:30,,AN,,AK,,DE,,BE,,AI,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MK,,
,10:40-12:20,,BE,,DE,,AN,,AI,,,,,21:30-24:00,,GP,,AL,,MI,,MK/FL,,BA,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BA,,
,12:20-14:00,,MK/FL,,BA,,MI,,AL,,,,,00:00-03:00,,AK,,DE,,00:00-00:30,,00:00-00:30,,,,,,,AL,,
,,,,,,,,,,,,,,,,,,,,BA,,GP,,,,,,,,,
,14:00-15:40,,AN,,BE,,AI,,DE,,,,,03:00-05:30,,BE,,AN,,,,,,,,,,,DE,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MI,,
,15:40-17:20,,AL,,MI,,BA,,MK/FL,,,,,05:30-06:00,,AI,,MK/FL,,,,AL,,,,,,,,,
,,,,,,,,,,,,,,06:00-08:30,,,,,,BA,,,,MI,,,,,FL,,
,17:20-19:00,,AI,,AN,,DE,,BE,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,İZN/MZRT/RPR,,,YT,BL,,,,,,,,,,,,,
,İZN/MZRT/RPR,,,YT,BL,AK,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18.06.2025 GÜNDÜZ,,,,,,,,,,,,,19.06.2025 GECE,,,,,,,,,,,,,,,,,
,,,C/D,,WEST,,GND,,EAST,,SUP,,,,,C/D,,WEST,,GND,,EAST,,SUP,,GND N,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AK,,
,09:00-10:40,,AI,,BE,,AN,,DE,,GP,,,19:00-20:40,,BA,,MK,,AI,,BE,,SZ,,,,,BE,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10:40-12:20,,BA,,AK,,MK/FL,,MI,,,,,20:40-22:20,,AN,,DE,,AK,,FL,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,GP,,,,,BA,,
,12:20-14:00,,AN,,AI,,DE,,BE,,,,,22:20-24:00,,BE,,MI,,BA,,MK,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,14:00-15:40,,AK,,MI,,BA,,MK/FL,,,,,00:00-03:00,,SZ,,AI,,00:00-00:30,,00:00-00:30,,,,,,,DE,,
,,,,,,,,,,,,,,,,,,,,GP,,BE,,,,,,,,,
,15:40-17:20,,DE,,AN,,BE,,AI,,,,,03:00-05:30,,FL,,AK,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,17:20-19:00,,MK/FL,,BA,,MI,,AK,,,,,05:30-06:00,,DE,,AN,,MI,,,,,,,,,,,
,,,,,,,,,,,,,,06:00-07:00,,,,,,,,BA,,,,GP,,,,,
,İZN/MZRT/RPR,,,YT,BL,AL (HARİCİ G.),,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,07:00-07:30,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,07:30-09:00,,,,BE,,MK,,,,GP,,MI,,,,,
,,,,,,,,,,,,,,İZN/MZRT/RPR,,,YT,BL,AL (HARİCİ G.),,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,23.06.2025 GÜNDÜZ,,,,,,,,,,,,,24.06.2025 GECE,,,,,,,,,,,,,,,,,
,,,C/D,,WEST,,GND,,EAST,,SUP,,,,,C/D,,WEST,,GND,,EAST,,SUP,,GND N,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,09:00-10:40,,BA,,DE,,MI,,MK,,AK,,,19:00-20:40,,BE,,BA,,DE,,YT,,AN,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE,,
,10:40-12:20,,BL,,BE,,AL,,YT,,GP,,,20:40-22:20,,BL,,AL,,MI,,FL,,MK,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12:20-14:00,,MI,,AN,,BA,,FL,,MK,,,22:20-24:00,,YT,,AN,,AK,,DE,,GP,,,,,BA,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,14:00-1520,,YT,,AK,,DE,,BE,,GP,,,00:00-03:00,,BA,,BE,,00:00-00:30,,00:00-00:30,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,AK,,DE,,,,,,,,,
,15:20-1640,,AN,,AL,,FL,,BA,,BL,,,03:00-05:30,,AL,,BL,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,16:40-17:50,,DE,,MK,,AK,,MI,,GP,,,05:30-06:00,,MK,,MI,,,,,,,,,,,FL,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,17:50-19:00,,BE,,YT,,BL,,AL,,AN,,,06:00-07:00,,,,,,GP,,FL,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,İZN/MZRT/RPR,,,AI,,,,,,,,,,07:00-08:00,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,08:00-09:00,,FL,,YT,,AN,,AK,,GP,,DE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,İZN/MZRT/RPR,,,AI,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,28.06.2025 GÜNDÜZ,,,,,,,,,,,,,,,29.06.2025 GECE,,,,,,,,,,,,,,,
,,,C/D,,WEST,,GND S,,EAST,,GND N,,SUP,,,,,C/D+SUP,,WEST,,GND S,,EAST,,GND N,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,09:00-10:40,,AL,,BL,,AN,,YT,,BE,,GP,,,19:00-20:40,,AN,,AK,,MI,,BA,,BL,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10:40-12:20,,DE,,AK,,BA,,FL,,MI,,,,,20:40-22:20,,AI,,AL,,DE,,BE,,YT,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12:20-14:00,,BE,,AL,,BL,,AN,,YT,,,,,22:20-24:00,,GP,,BL,,BA,,MI,,FL,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,14:00-15:40,,BA,,MI,,DE,,AK,,FL,,,,,00:00-03:00,,AK,,AN,,00:00-00:30,,00:00-00:30,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,GP,,MI,,,,,,,
,15:40-17:20,,YT,,BE,,AL,,BL,,AN,,,,,03:00-05:30,,DE,,YT,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,17:20-19:00,,FL,,BA,,MI,,DE,,AK,,,,,05:30-06:00,,AL,,BE,,AI,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,İZN/MZRT/RPR,,,MK,AI,,,,,,,,,,,06:00-07:00,,,,,,,,FL,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,07:00-08:00,,,,,,,,,,GP,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,08:00-09:00,,,,BA,,BL,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,İZN/MZRT/RPR,,,MK,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,AN,,,,,,,,,,,,,,,,,,,
,03.07.2025 GÜNDÜZ,,,,,,,,,,,,,,04.07.2025 GECE,,,,,,,,,,,,,,,,
,,,C/D,,WEST,,GND,,EAST,,SUP,,,,,,C/D,,WEST,,GND S,,EAST,,GND N,,SUP,,AI,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,09:00-10:40,,MI,,BL,,AL,,FL,,GP,,,,19:00-21:15,,AI/AP,,BA,,AL,,BL,,MI,,GP,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10:40-12:20,,BE,,DE,,YT,,AN,,AI,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,21:15-23:30,,DE,,BE,,AN,,FL,,YT,,,,BA,,
,12:20-14:00,,FL,,AL,,BA,,MI,,GP,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BL,,
,14:00-15:40,,BL,,AI,,DE,,YT,,AN,,,,23:30-03:00,,AL,,BL,,23:30-00:30,,23:30-00:30,,23:30-24:00,,,,DE,,
,,,,,,,,,,,,,,,,,,,,,AI/AP,,GP,,FL,,,,,,
,15:40-17:20,,FL,,BA,,MI,,BE,,GP,,,,03:00-05:30,,BA,,MI,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,17:20-19:00,,YT,,AN,,BL,,AL,,AI,,,,05:30-06:00,,YT,,AN,,DE,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,İZN/MZRT/RPR,,,MK,AK,,,,,,,,,,06:00-07:00,,,,,,,,BE,,FL,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,07:00-09:00,,,,,,,,,,,,GP/AP,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,İZN/MZRT/RPR,,,AK,MK,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,08.07.2025 GÜNDÜZ,,,,,,,,,,,,,,,09.07.2025 GECE,,,,,,,,,,,,,,,
,,,C/D,,WEST,,GND S,,EAST,,GND N,,SUP,,,,,C/D,,WEST,,GND S,,EAST,,GND N,,SUP,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,09:00-10:40,,DE,,AL,,BL,,AN,,AI,,GP,,,19:00-21:15,,MK,,AL,,BL,,BA,,BE,,AN,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10:40-12:20,,FL,,BA,,YT,,BE,,,,MK,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,21:15-23:30,,FL,,MI,,DE,,YT,,AI/AP,,GP,,,
,12:20-14:00,,BL,,DE,,AL,,AI,,,,AN,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,14:00-15:40,,BE,,YT,,MK,,BA,,FL,,GP,,,23:30-03:00,,AN,,MK,,23:30-00:30,,23:30-00:30,,23:30-24:00,,,,,
,,,,,,,,,,,,,,,,,,,,,,BA,,BL,,GP,,,,,
,15:40-17:20,,AN,,BL,,DE,,AL,,,,AI,,,03:00-05:30,,AL,,BE,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,17:20-19:00,,MK,,BE,,BA,,FL,,,,GP,,,05:30-06:00,,AI/AP,,YT,,MI,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,İZN/MZRT/RPR,,,AK,MI,,,,,,,,,,,06:00-07:30,,,,,,,,FL,,DE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,GP,,,
,,,,,,,,,,,,,,,,0730-09:00,,,,BL,,BA,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,İZN/MZRT/RPR,,,AK,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13.07.2025 GÜNDÜZ,,,,,,,,,,,,,,,14.07.2025 GECE,,,,,,,,,,,,,,,
,,,C/D,,WEST,,GND S,,EAST,,GND N,,SUP,,,,,C/D,,WEST,,GND S,,EAST,,GND N,,SUP,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,09:00-10:40,,AK,,YT,,BA,,DE,,FL,,GP,,,19:00-21:15,,BL,,MI,,YT,,AI/AP,,FL,,GP,,,BE
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MK
,10:40-12:20,,BL,,MI,,MK,,AI/AP,,,,AK,,,,,,,,,,,,,,,,,,AN
,,,,,,,,,,,,,,,,21:15-23:30,,MK,,BE,,AL,,DE,,BA,,AK,,,BA
,12:20-14:00,,FL,,AL,,BE,,BA,,,,GP,,,,,,,,,,,,,,,,,,AL
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BL
,14:00-15:40,,AI/AP,,DE,,BL,,MI,,YT,,MK,,,23:30-03:00,,GP,,FL,,23:30-00:30,,23:30-00:30,,23:30-24:00,,,,,DE
,,,,,,,,,,,,,,,,,,,,,,AI/AP,,MI,,AK,,,,,MI
,15:40-17:20,,BA,,BE,,AL,,FL,,,,AK,,,03:00-05:30,,YT,,BL,,,,,,,,,,,YT
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FL
,17:20-19:00,,DE,,BL,,MI,,YT,,,,AI/AP,,,05:30-06:00,,BE,,BA,,DE,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,İZN/MZRT/RPR,,,AN,,,,,,,,,,,,06:00-07:30,,,,,,,,MK,,AL,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,AI/AP,,,
,,,,,,,,,,,,,,,,0730-09:00,,,,AK,,MI,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,İZN/MZRT/RPR,,,AN,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18.07.2025 GÜNDÜZ,,,,,,,,,,,,,,,19.07.2025 GECE,,,,,,,,,,,,,,,
,,,C/D,,WEST,,GND S,,EAST,,GND N,,SUP,,,,,C/D,,WEST,,GND S,,EAST,,GND N,,SUP,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AK
,09:00-10:40,,BA,,YT/AP,,DE,,MK,,BL,,AK,,,19:00-21:15,,MK,,DE,,MI,,AN,,YT/AP,,GP,,,BE
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10:40-12:20,,AN,,BE,,MI,,FL,,,,GP,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,21:15-23:30,,BE,,AK,,BL,,BA,,FL,,,,,BA
,12:20-14:00,,DE,,BL,,BA,,YT/AP,,,,MK,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,14:00-15:40,,AK,,MI,,AN,,BE,,FL,,GP,,,23:30-03:00,,DE,,YT/AP,,23:30-00:30,,23:30-00:30,,23:30-24:00,,,,,DE
,,,,,,,,,,,,,,,,,,,,,,MK,,GP,,FL,,,,,
,15:40-17:20,,YT/AP,,DE,,MK,,BA,,,,BL,,,03:00-05:30,,MI,,AN,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,17:20-19:00,,FL,,AK,,BE,,AN,,,,GP,,,05:30-06:00,,BA,,BE,,AK,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,İZN/MZRT/RPR,,,AI,AL,,,,,,,,,,,06:00-07:30,,,,,,,,FL,,BL,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,GP,,,
,,,,,,,,,,,,,,,,07:30-09:00,,BE,,MK,,BA,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,İZN/MZRT/RPR,,,AI,AL,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,23.07.2025 GÜNDÜZ,,,,,,,,,,,,,,,24.07.2025 GECE,,,,,,,,,,,,,,,GP
,,,C/D,,WEST,,GND S,,EAST,,GND N,,SUP,,,,,C/D,,WEST,,GND S,,EAST,,GND N,,SUP,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AK
,09:00-10:40,,BA,,BE,,AK,,DE,,FL,,GP,,,19:00-21:15,,AN,,AK,,MK,,BA,,FL,,GP,,,BE
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MK
,10:40-12:20,,MK,,MI,,BL,,YT/AP,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,21:15-23:30,,BL,,YT/AP,,DE,,MI,,BE,,,,,
,12:20-14:00,,BE,,DE,,BA,,FL,,13:00-14:00,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,AK,,,,,,,,,,,,,,,,,,,,
,14:00-15:40,,YT/AP,,MK,,MI,,BL,,,,,,,23:30-03:00,,AK,,BA,,23:30-00:30,,23:30-00:30,,23:30-24:00,,,,,
,,,,,,,,,,,15:00-16:00,,,,,,,,,,,AN,,GP,,BE,,,,,MI
,15:40-17:20,,FL,,BA,,DE,,AK,,BE,,,,,03:00-05:30,,FL,,MK,,,,,,,,,,,YT
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FL
,17:20-19:00,,MK,,BL,,YT/AP,,MI,,,,,,,05:30-06:00,,MI,,DE,,BL,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,İZN/MZRT/RPR,,,AI,AL,AN,,,,,,,,,,06:00-07:30,,,,,,,,BE,,YT/AP,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,GP,,,
,,,,,,,,,,,,,,,,07:30-09:00,,DE,,AN,,MI,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,İZN/MZRT/RPR,,,AI,AL,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,28.07.2025 GÜNDÜZ,,,,,,,,,,,,,,,29.07.2025 GECE,,,,,,,,,,,,,,,
,,,C/D,,WEST,,GND S,,EAST,,GND N,,SUP,,,,,C/D,,WEST,,GND S,,EAST,,GND N,,SUP,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AK
,09:00-10:40,,FL,,BA,,AL,,BE,,AI/AP,,GP,,,19:00-20:40,,AL,,BL,,DE,,BE,,FL,,GP,,,BE
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MK
,10:40-12:20,,DE,,BL,,MK,,AK,,,,AN,,,20:40-22:20,,MK,,AN,,BA,,YT,,AI/AP,,,,,AN
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BA
,12:20-14:00,,AL,,BE,,BA,,YT,,,,GP,,,22:20-24:00,,MI,,AK,,AL,,FL,,BL,,,,,
,,,,,,,,,,,FL,,,,,,,,,,,,,,,,,,,,BL
,14:00-15:40,,AI/AP,,DE,,BL,,MK,,,,AK,,,00:00-03:00,,DE,,BE,,00:00-00:30,,00:00-00:30,,,,,,,DE
,,,,,,,,,,,,,,,,,,,,,,GP,,FL,,,,,,,
,15:40-17:20,,BE,,AN,,YT,,FL,,,,GP,,,03:00-05:30,,BA,,AI/AP,,,,,,,,,,,YT
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FL
,17:20-19:00,,AK,,AL,,DE,,BA,,,,AI/AP,,,05:30-06:00,,YT,,MK,,AN,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,İZN/MZRT/RPR,,,MI,,,,,,,,,,,,06:00-07:30,,,,,,,,AK,,MI,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,GP,,,
,,,,,,,,,,,,,,,,07:30-08:00,,FL,,AL,,BL,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,08:00-09:00,,,,,,,,YT,,MK,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,İZN/MZRT/RPR,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,02.08.2025 GÜNDÜZ,,,,,,,,,,,,,,,03.08.2025 GECE,,,,,,,,,,,,,,,
,,,C/D,,WEST,,GND S,,EAST,,GND N,,SUP,,,,,C/D,,WEST,,GND S,,EAST,,GND N,,SUP,,,AI
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AK
,09:00-10:40,,DE,,AL,,MK,,BL,,AI/AP,,AN,,,19:00-20:40,,MI,,AN,,BL,,AK,,BE,,GP,,,BE
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MK
,10:40-12:20,,MI,,AK,,BE,,YT,,FL,,GP,,,20:40-22:20,,AI/AP,,DE,,BA,,MK,,FL,,,,,AN
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BA
,12:20-14:00,,MK,,BL,,AL,,DE,,AN,,AI/AP,,,22:20-24:00,,BE,,MI,,AL,,AN,,YT,,,,,AL
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BL
,14:00-15:40,,AK,,YT,,MI,,FL,,BE,,GP,,,00:00-03:00,,GP,,BL,,00:00-00:30,,00:00-00:30,,,,,,,DE
,,,,,,,,,,,,,,,,,,,,,,AI/AP,,BE,,,,,,,
,15:40-17:20,,AL,,AI/AP,,DE,,AN,,BL,,MK,,,03:00-05:30,,DE,,AK,,,,,,,,,,,YT
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FL
,17:20-19:00,,FL,,BE,,AK,,MI,,YT,,GP,,,05:30-06:00,,FL,,BA,,MK,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,İZN/MZRT/RPR,,,,,,,,,,BİZİMLE KAL :) (MK),,,,,06:00-07:30,,,,,,,,YT,,AL,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,07:30-08:00,,AN,,BE,,MI,,,,,,AI/AP,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,08:00-09:00,,,,,,,,BA,,FL,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,İZN/MZRT/RPR,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,07.08.2025 GÜNDÜZ,,,,,,,,,,,,,,,08.08.2025 GECE,,,,,,,,,,,,,,,
,,,C/D,,WEST,,GND S,,EAST,,GND N,,SUP,,,,,C/D,,WEST,,GND S,,EAST,,GND N,,SUP,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,09:00-10:40,,YT,,FL,,MK,,BA,,BE,,AK,,,19:00-21:15,,AK,,BA,,BL,,BE,,AL,,AI,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AN
,10:40-12:20,,AN,,DE,,BL,,AL,,,,AI,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,21:15-23:30,,MK,,DE,,AN,,FL,,YT,,GP,,,
,12:20-14:00,,BE,,YT,,BA,,FL,,13:00-14:40 AK,,MK,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DE
,14:00-15:40,,AI,,AL,,DE,,BL,,,,AN,,,23:30-03:00,,BA,,AI,,23:30-00:30,,23:30-00:30,,23:30-24:00,,,,,
,,,,,,,,,,,,,,,,,,,,,,AK,,AL,,GP,,,,,YT
,15:40-17:20,,BA,,YT,,FL,,BE,,MK,,AK,,,03:00-05:30,,BL,,BE,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,17:20-19:00,,BL,,AN,,AL,,DE,,,,AI,,,05:30-06:00,,FL,,YT,,DE,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,İZN/MZRT/RPR,,,GP,MI,AP,,,,,BİZİMLE KAL (YT),,,,,06:00-07:30,,,,,,,,MK,,AN,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,GP,,,
,,,,,,,,,,,,,,,,0730-08:30,,,,AK,,AL,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,08:30-09:00,,YT,,,,,,DE,,FL,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,İZN/MZRT/RPR,,,MI,AP,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12.08.2025 GÜNDÜZ,,,,,,,,,,,,,,,13.08.2025 GECE,,,,,,,,,,,,,,,
,,,C/D,,WEST,,GND S,,EAST,,GND N,,SUP,,,,,C/D,,WEST,,GND S,,EAST,,GND N,,SUP,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
